Date,Stock_Rolling_Vol_Pct,Bond_Rolling_Vol_Pct,Strategy_Rolling_Vol_Pct,Stock_Rolling_Return_Pct,Bond_Rolling_Return_Pct,Strategy_Rolling_Return_Pct,Stock_Sharpe_Unadj,Bond_Sharpe_Unadj,Strategy_Sharpe_Unadj,Stock_Sharpe_TreasuryAdj,Bond_Sharpe_TreasuryAdj,Strategy_Sharpe_TreasuryAdj
2018-01-24,6.7749670741190355,4.047259359562019,6.684394383563507,26.918040909815378,0.7378770842296101,24.22786964556858,3.5538273137933847,0.20179701610622486,3.2802795966583043,3.4095719417566,-0.039681305144670484,3.13406958274632
2018-01-25,6.734585185382275,4.022005114148943,6.6424475780362595,25.92800595518836,1.4635522114446964,23.258819600308513,3.4583435423982216,0.38128160060314825,3.1825811815007112,3.312686983024662,0.13738919393759982,3.034904215233869
2018-01-26,6.817088031341013,4.031385936955289,6.727659742645802,27.490508118316903,1.0260238985705383,24.7882027648344,3.598362932644245,0.2732860464866984,3.3265618671307036,3.4539452676559366,0.029075258707455854,3.1802245116212777
2018-01-29,6.858413971732724,4.037615883015146,6.7688373144423855,26.79009615575112,0.647805142432345,24.102636825113755,3.4966912416725897,0.18002672496022043,3.2252770345813597,3.352636348176179,-0.06466918541807426,3.079315764077159
2018-01-30,6.921095689305788,4.044318927361931,6.740885906016032,26.19986493957125,0.44317573226890783,24.56729263577133,3.3981685297557727,0.12947164565123853,3.293858818225662,3.254885065005113,-0.11573121496525803,3.1467448358706807
2018-01-31,6.92039454276948,4.029832712202127,6.740502268485769,26.3229947315458,0.1280514361206908,24.609491451117993,3.41261065809578,0.05181649941556128,3.299071833775766,3.2687794010676825,-0.1951835914822551,3.1514019708234717
2018-02-01,6.922666494066856,4.058320228901118,6.767138067073554,26.178059332728587,-0.19719672866722604,23.948880868707768,3.3949146228947913,-0.02843488532466932,3.207734217550401,3.2505842853139724,-0.2746330007253935,3.060086750904257
2018-02-02,7.2742489879342855,4.074946318930403,6.78239304335016,23.423162782632478,-0.6048299405110868,23.43667748033953,2.9305543193089676,-0.12858882907249364,3.139565160790841,2.7926750338739184,-0.37471924995035005,2.991686934606887
2018-02-05,8.368538168815888,4.1567160954020865,6.790690490816778,17.48251472825453,0.13553007960629415,23.535288798850406,1.9679260176699573,0.05327318218104741,3.147580551695678,1.8476161811930545,-0.18894144964205056,2.999316180052985
2018-02-06,8.551920699304656,4.1520504870010155,6.804386360670729,19.9056486683441,-0.7750595359316659,23.253340869572405,2.166402687064714,-0.16672574055558675,3.107773172653043,2.048215647638748,-0.4101539435653472,2.9592327848381417
2018-02-07,8.574196170439174,4.158020872350098,6.814527680284684,19.222653976646132,-1.2433651884180885,22.86376792851348,2.094325574192793,-0.28019798442630256,3.0567546555554252,1.9759873952949218,-0.5242214733582843,2.9078588247763677
2018-02-08,9.373307375372303,4.13844817573373,6.814374759497259,14.644487620396918,-1.5577642572949912,22.814016374012592,1.5055744357356042,-0.35876345925966835,3.0508732882819047,1.3969059272787552,-0.6048903378712867,2.901397603756383
2018-02-09,9.476566086195064,4.099625130249087,6.801608242020968,15.75193194807225,-1.1428749511892766,21.903316859103093,1.591684058923506,-0.2599691092643012,2.94695597237563,1.483782138374251,-0.5093918365687007,2.796618045737186
2018-02-12,9.561077635777092,4.099227202493539,6.794776340556914,16.871388423224065,-1.1061421726938359,21.380236051495636,1.6791725124358783,-0.2509358722407645,2.886514808131152,1.5718043272904185,-0.5013624778126103,2.7354346985974662
2018-02-13,9.553478147154564,4.100055766878452,6.780089703163168,16.64450784452045,-0.7907560823661508,20.93930721727677,1.6600800397913746,-0.17322064357896083,2.8389047732657655,1.5521915514296198,-0.42460998423621993,2.686884614091072
2018-02-14,9.627967138486671,4.128661680380117,6.805617158203374,17.68061935873626,-1.033731056766407,19.70821180594271,1.739879442424689,-0.23112577425458883,2.678059060545739,1.632407316845676,-0.4817488994903639,2.526017288385399
2018-02-15,9.696209137480865,4.12450870845038,6.791675167942808,18.60291459596908,-0.8150655632574222,19.138407740090745,1.8088729277063351,-0.17789092269326465,2.61311568013071,1.7017315632180317,-0.42976700073989615,2.46015414241507
2018-02-16,9.695412211725413,4.1114573886065955,6.792021157326618,18.682275814393833,-0.9792367983977757,19.51350311560789,1.8159177221060114,-0.21887575496044537,2.6593004286982844,1.708332882964229,-0.472576393109406,2.505726206968045
2018-02-20,9.718538305952116,4.103782054347083,6.793891329856325,17.783027937130424,-1.349211904350156,19.202111860937542,1.7335134673134391,-0.3105742775942331,2.620159182927896,1.6257497768826945,-0.5657792420812138,2.4660051786035284
2018-02-21,9.722341020021034,4.113763072937673,6.783695228137811,16.479035100378383,-1.5929178970211955,18.155914030484578,1.6182921774308272,-0.36984406270351006,2.4939571746871065,1.5101204381777915,-0.6254938215983004,2.338926250923819
2018-02-22,9.721903982068726,4.112855486482717,6.783106498018523,16.673640225221153,-1.616361816742451,18.373287510485504,1.635542231460895,-0.37572746633790544,2.5212831845299184,1.5269186760438351,-0.632490141181773,2.3655982079982856
2018-02-23,9.849341548757574,4.122317203214054,6.790424729446176,18.524338948658947,-1.5011675747801934,18.761352163235777,1.7755177277440084,-0.34638639626462875,2.5668711013820342,1.6678536135551798,-0.6036253667066481,2.4107069915596
2018-02-26,9.90861252585188,4.097161034900043,6.79040812044441,19.74701812808586,-1.8409908590634405,18.758655651169608,1.869131559916108,-0.43310914555515434,2.56654260640644,1.7616669282644175,-0.6930026147646158,2.4097294404843432
2018-02-27,9.999833053308256,4.093507551117555,6.800679179077691,18.04474012536039,-1.7963170754999869,18.21302863014791,1.7097131196748256,-0.4224175214877603,2.495008668814025,1.6027744297699797,-0.683652912563567,2.3377642204539435
2018-02-28,10.062630547040714,4.100461495111453,6.793043754107677,17.0780456225883,-1.5185822869637322,18.840664664175687,1.617900089036021,-0.35276222426849574,2.575742167953111,1.5111969482243475,-0.6146142829884249,2.4176813158428225
2018-03-01,10.065218168898973,4.0645319418625645,6.6666396450338254,13.916863668770784,-0.40085278021914084,17.68237038237366,1.3454210301618308,-0.07858959277949978,2.4763057882504826,1.2383609233834134,-0.3437082699909747,2.3146676333048926
2018-03-02,10.055982563269957,4.071365582080076,6.648987197919189,15.198383077805989,-0.4853762412326823,17.936908253339134,1.4578709044222393,-0.09924202290649192,2.5152196397121243,1.3503336400060162,-0.3648513950127433,2.3525794023824873
2018-03-05,10.114877578366016,4.072125910963456,6.651802225220305,16.45717092727481,-0.707224214427904,17.722078722952862,1.55747179495137,-0.15402125368580624,2.4867556864220064,1.4501911143311068,-0.4204990038153464,2.323622310795853
2018-03-06,10.10968617267121,4.072098055998361,6.641517904383436,17.114052471787854,-0.697849656953331,18.077280737327015,1.613891765744519,-0.15170420983530875,2.5358961092500447,1.5061878118615484,-0.41909786252713493,2.3719496757707286
2018-03-07,10.103566137343476,4.069636553393452,6.631520103089422,17.417690153054032,-0.55517807394726,18.43534077369171,1.6404526743235102,-0.11654267533964584,2.5853084176806758,1.532324107568811,-0.3849902654890163,2.420567286151374
2018-03-08,10.10764423874078,4.061104882833517,6.626998584883181,18.215472523942733,-0.015123289607066326,18.930654928493706,1.7068691192522039,0.016488802962128093,2.650046696180792,1.5984202392733688,-0.2534285541466458,2.484638075237909
2018-03-09,10.243402720665891,4.057234213652425,6.633021870449832,20.13449197513615,0.04829712376208661,18.54898161826044,1.8428903340938454,0.03209477540547111,2.5992067260247604,1.7355215761693066,-0.2389818667410148,2.4333967153660514
2018-03-12,10.241124239711624,4.058530750961779,6.629062807251926,19.599206328658127,0.07173886802063212,18.02076056183004,1.799640140949034,0.037869892304706214,2.5333091503155765,1.6918917865413594,-0.23401773201647932,2.366850585025423
2018-03-13,10.26733956739955,4.054069295867283,6.6687871531113645,18.73889041937815,0.489557508753391,17.171798925264813,1.7249431615637638,0.14064167619724066,2.410289007969971,1.617098111982229,-0.1324867939661633,2.2442495589226206
2018-03-14,10.276574069740391,4.057349126521809,6.657784849437657,18.51503304160882,0.5792466020988263,17.800093166513008,1.7051098007968009,0.1625489676072875,2.4945388388549468,1.5969890299651894,-0.11130252391594431,2.327649830715501
2018-03-15,10.249296829456194,3.9615564730873776,6.613995953613684,17.4256370296235,-0.3334455454706675,16.782587495525124,1.6192169176872764,-0.06458844663609216,2.3793725653273325,1.510414254315652,-0.346081541662478,2.2107678669646287
2018-03-16,10.246655513178506,3.953604426177089,6.612387238393222,17.745031211520622,-0.1738072052795081,16.84293058342825,1.6461344891954777,-0.024317486029509228,2.38775257793227,1.5369048880829983,-0.30741057623117973,2.2184887320487605
2018-03-19,10.338902321003028,3.9455827711358396,6.75372943554325,16.40582826436208,-0.5379160188663357,15.51398790634082,1.5216589288374334,-0.11705802743614317,2.1697130165779814,1.4130124131074198,-0.4017525272873183,2.003392211995798
2018-03-20,10.338435337289821,3.942895645704742,6.75694465285425,16.71244941944159,-0.9688484253359664,15.388399890216187,1.547183943335715,-0.22728463541668714,2.1526042992191052,1.4381302609190387,-0.5132278977463272,1.9857471615804396
2018-03-21,10.254793226980913,3.929047364622255,6.622608174411558,17.948686036657556,-1.2301953531710152,16.961853280967155,1.6617735375798555,-0.2954769845959666,2.399541180036805,1.551460044364066,-0.5833946292799586,2.228725991627384
2018-03-22,10.566764965158043,3.94624330647955,6.630270733711042,14.78307360628901,-1.0119991533609873,17.20360809728532,1.3581996859443095,-0.23810233119767296,2.4280061811567095,1.2507919425101146,-0.525705576148028,2.25682880003763
2018-03-23,10.789508777269033,3.9474300224605336,6.62856134549695,12.454049759955698,-0.7733645359797925,17.48384918974717,1.1422936713109781,-0.17702324218092938,2.464667519343546,1.0367575841454304,-0.46548498369687863,2.292883254336349
2018-03-26,11.122740707309129,3.956175544297167,6.636447430636505,15.587182590377036,-1.1002721724046038,17.20167436711828,1.3584803832118595,-0.2599556220530943,2.4255592239559944,1.2557646777961715,-0.5487396118216812,2.253406853301644
2018-03-27,11.264219015853799,3.9893051561387387,6.6514739323925225,13.769659283479573,-0.7847113939341899,18.057847697012043,1.2020506369819752,-0.17761795370384895,2.5297277952169677,1.100281557030025,-0.4649735609470562,2.357382655286702
2018-03-28,11.24789416817085,3.9749158467878867,6.617398779307518,12.615939821241962,-0.4650898090331146,17.165953976283067,1.112968952269622,-0.09749124752321808,2.427743017075188,1.0107268864405987,-0.3868075451020276,2.253957520034257
2018-03-29,11.333294721737477,3.969888765702529,6.618346366323191,14.070265627251533,-0.5453438585455106,17.231110274944683,1.2186988820354805,-0.11798268077129634,2.4358103140181897,1.1169068686329804,-0.4085799635406115,2.261501079602813
2018-04-02,11.575903741743945,3.9611078191100892,6.6152843074801515,11.133467873586,-0.1604772595105608,17.03679298440768,0.9701547502412725,-0.020827466033839524,2.4118141202978185,0.8701790119524668,-0.3129956108537405,2.2368693304522207
2018-04-03,11.636816868326244,3.968863220328514,6.619459914928905,12.813778177514056,-0.677937221678615,16.94266805610505,1.094695223689789,-0.15163652865205735,2.3981723235370715,0.9949103268378204,-0.4442086094795416,2.222753394226484
2018-04-04,11.687485015098376,3.938047025189141,6.617901947072455,14.256553482271439,-1.222143966403566,17.02039328338374,1.1992376306208798,-0.2926432501880604,2.408767482419163,1.0995702420455837,-0.5884398983786218,2.2327508052631866
2018-04-05,11.70649178485291,3.9435179142438734,6.62545553171294,15.01814486391253,-1.3324751736331408,16.659476386746675,1.2542617045569662,-0.32052119380693245,2.3594443476734015,1.1544527507587434,-0.6168080937531416,2.1830922927692495
2018-04-06,11.917179328588135,3.963756693367073,6.625844958368562,12.831138291353561,-1.0861682392878436,17.530626927915005,1.073019354090432,-0.25578658824742573,2.471663703963608,0.974675266630155,-0.5514616805485419,2.294782999157764
2018-04-09,11.920664945580162,3.9633345738585706,6.623108643687455,12.996205356925007,-1.0015405691220725,17.248804812998863,1.0850099293378057,-0.23424098309393612,2.436386333407057,0.9863993255949217,-0.5308356675431629,2.2589011024467163
2018-04-10,12.02631947987589,3.9557541229121753,6.625682028637771,14.960196129283322,-0.8752421975627644,17.146762228385427,1.219875692225887,-0.2025365178444651,2.4223162282180946,1.1218354319968138,-0.5005994041537363,2.2443627003686126
2018-04-11,12.040672107319226,3.952777467850796,6.625764867260457,14.271887641121861,-0.9569660538317981,17.179327461835236,1.1686608750689884,-0.22358416194816583,2.426484398761758,1.0704392184545015,-0.5227800490811121,2.2479910799033527
2018-04-12,12.064635321035432,3.9408750191694675,6.636628523552779,15.373607227994611,-1.7681871947446193,16.903908665966185,1.2461527894301165,-0.4330589438804511,2.3871410445231906,1.1478285550432958,-0.7340697664330025,2.208398776986726
2018-04-13,12.060111866057245,3.929153197270221,6.628336706161188,15.528944260092747,-1.9862055678507406,17.061306069489813,1.2577380789409325,-0.49101240458447937,2.410356025281228,1.1590726039008172,-0.7938554362912004,2.2308363781885543
2018-04-16,12.061410158172135,3.917182291349458,6.629980739440048,17.24820930530777,-2.3271499176790056,18.80337523632467,1.38016424492784,-0.5815814496972299,2.6327250586030497,1.2812057194145565,-0.8862850034479715,2.4526974820878786
2018-04-17,12.076458357142975,3.9148604990485376,6.657221236991245,17.47949688761292,-2.114364074641606,19.037730588879054,1.3949220721065123,-0.5263664626718194,2.6518433252930915,1.295769763173927,-0.8322288887097236,2.471977178861684
2018-04-18,12.071615611734472,3.8899325165088823,6.648272276290462,17.868654894494608,-3.049899512440246,19.432050340043673,1.4228473999657887,-0.7768399465242172,2.7051022470515096,1.323338093717953,-1.085646870478857,2.524417996332991
2018-04-19,12.083932550702883,3.890804614561405,6.670769342107885,17.48033492351775,-3.0627632517916337,19.03857974038987,1.394193193126346,-0.7800671283269802,2.646700101591231,1.2944575808094676,-1.0898227011536739,2.46603152345098
2018-04-20,12.092055204547798,3.898334570028846,6.686255334533864,15.585115874458456,-3.1692086823951304,17.118222737289223,1.2587553369287408,-0.8066653267543299,2.397325200465103,1.158760190991697,-1.1168354271232672,2.2164845408790983
2018-04-23,12.087359369543044,3.898822905032012,6.67764021128235,15.871166464362707,-3.309826664873561,17.408067467288447,1.2796589610269922,-0.8438289522978554,2.437371077877305,1.1792901040468309,-1.154998367626689,2.2556909625306143
2018-04-24,12.128611078134018,3.8954576617352377,6.753183574060483,13.083317299559361,-3.2249821735503503,14.583240611588,1.0748152343539827,-0.8220783591060677,2.0500265087669742,0.9744432290757514,-1.13458926818621,1.8697599719845135
2018-04-25,12.117804104347606,3.868128906706165,6.733920126358256,12.695419063397328,-2.934755088903118,14.190197340587773,1.0472963494530485,-0.750755357580672,2.0046453084722855,0.9465050644565086,-1.0665072563594473,1.8232696722759496
2018-04-26,12.156524375609065,3.8698423903270753,6.802830059902131,13.937427885950914,-2.912462203162891,15.448680016501793,1.134552922054575,-0.7444724421734515,2.1462258370225618,1.0337621175017329,-1.0610915053803942,1.966114638948403
2018-04-27,12.156612078191948,3.873221098706846,6.802973263771789,13.969943462995582,-2.813646820784954,15.481626876189946,1.1368940980090243,-0.7175279500316029,2.150378862790302,1.0357824894081469,-1.0348799862407492,1.969696894082792
2018-04-30,12.185360643580683,3.8733707413630114,6.854506958852598,13.256479100382768,-2.8088476780095517,14.758699209392677,1.08293635786112,-0.7162240323054299,2.0430586102998824,0.9817431775983615,-1.0345708879277948,1.863165963961539
2018-05-01,12.184948946604928,3.8706660842187954,6.8537883942470526,13.224392434192245,-2.7509385815058573,14.726186949579812,1.0806422306368413,-0.7013643659401032,2.0391291637551787,0.9791118211472216,-1.0209845112176559,1.8586241955543308
2018-05-02,12.207033044229505,3.864606674629431,6.893307414444148,12.416428754295538,-2.9327853107403823,13.907506538093962,1.0202108458269368,-0.7509497166223692,1.923885893491798,0.9185578932389244,-1.0720382660552419,1.7438734732296117
2018-05-03,12.209451214502764,3.8688754490957837,6.897651927008712,12.264092507959479,-2.4822595219583854,13.753149722388125,1.0089210924123353,-0.6304019586425673,1.9030479332761245,0.9069827588918513,-0.9521003762788716,1.7226081077852773
2018-05-04,12.276073557429772,3.8628206304619264,7.014337462891889,13.649635908331037,-2.251749635800815,15.15707080123303,1.1040730696247403,-0.5703354273783916,2.047502230756689,1.0023847467058085,-0.8935016966688183,1.8695334149293126
2018-05-07,12.273831489034242,3.8629320409565224,7.010454392520388,13.547103865345345,-2.3182697164396138,15.053178785749477,1.0968948304221349,-0.5879390875786958,2.03571564663215,0.9948888701666933,-0.9120462563764152,1.857124659949717
2018-05-08,12.273868921683794,3.858929220221506,7.010523882678582,13.537329979508783,-2.2419353793860286,15.043275260284815,1.0961901437174923,-0.5683479368163328,2.0344675751737826,0.9938725012302405,-0.8937836368761923,1.8553321277691865
2018-05-09,12.306715618599137,3.863678051833647,7.067373273527555,14.78560788625427,-2.3528154891561015,16.30811017275795,1.182487524720041,-0.5969722857676895,2.1734704651682404,1.080135032470155,-0.9229888425500063,1.9952397468768468
2018-05-10,12.337458777034934,3.8696359825039384,7.120433318125441,15.645660290702867,-2.113051017470946,17.179570207277894,1.2403854151771478,-0.532623788480396,2.2626984334551357,1.1379759770367106,-0.859133110584486,2.085255268834702
2018-05-11,12.335935813805008,3.8687603602302736,7.117591276915068,16.16542011651685,-2.1776026597688736,17.70622406395328,1.2768976229121296,-0.5498027985048851,2.3266180734225084,1.1741538591202632,-0.8774117371287726,2.1485465284159866
2018-05-14,12.33410314987118,3.8389905271896194,7.114293886230034,16.47548061970059,-2.8861322583559446,18.02039717178974,1.2986941093218818,-0.7437004793088893,2.3651562278211546,1.1956133490975973,-1.0748835651666742,2.1864443627076935
2018-05-15,12.348765562980606,3.876719925162824,7.140221511062308,15.094239803592036,-3.359902774475465,16.620835746159933,1.200635288188265,-0.8622206858973201,2.189645386115371,1.0973517173745688,-1.1912164934632408,2.011020031074238
2018-05-16,12.353961633700445,3.8788765322811933,7.149004287037938,15.605135944390947,-3.688651998745174,17.138508350984893,1.2360550651435025,-0.9495573654403947,2.2490357528721643,1.1325017526004473,-1.2793677214939647,2.070088643759498
2018-05-17,12.216916219060113,3.7919218127336043,6.908694274696671,17.593474709754343,-4.50999160838138,19.15322019893544,1.3882075466261299,-1.1980293828425497,2.5718035814574067,1.2831716879649924,-1.5364367521482696,2.3860645352298193
2018-05-18,12.217307308255617,3.8136409259112583,6.9096714504952805,16.87534828994992,-4.1121024847305065,18.425568637989322,1.3379954880532217,-1.0819762717316934,2.4827362002048274,1.2326505283862805,-1.4194573746017232,2.296470940727901
2018-05-21,12.222999776819467,3.8145877980574276,6.919678952500917,17.006734901500575,-4.018638426814625,18.558697945511838,1.3466265694601187,-1.056162361379814,2.495492314537214,1.2410141325042885,-1.3945739700988111,2.3089373020573487
2018-05-22,12.218011756722927,3.813441946484144,6.911257721805779,16.02402666106828,-3.9489686235751553,17.562955182977102,1.2780523095404044,-1.0374665986633629,2.3763326722594256,1.1720670971469926,-1.377036097618332,2.188967561134161
2018-05-23,12.219834898508816,3.8344833575589723,6.914426241245376,16.158297751961047,-3.2572267124942322,17.699007229223817,1.2873505720851068,-0.8444482548555347,2.392013488520876,1.1810694229690195,-1.1831478850057509,2.2041832840022053
2018-05-24,12.221142772905203,3.8377129351500914,6.91693830534826,15.658134951820246,-3.2084639844590312,17.192210330776714,1.2518950924984997,-0.830576524950699,2.3287439236995318,1.145315224974153,-1.1699786114909272,2.140434050135207
2018-05-25,12.218301937639298,3.858617204464238,6.912252046944552,14.832004863074433,-2.88152306442393,16.355122553412915,1.1934532288857795,-0.7384889886024942,2.226504644436502,1.0865416642012935,-1.0770241966115204,2.0375245885778726
2018-05-29,12.278335064718018,4.009185897332239,7.018355228459569,13.499672479281944,-1.8973341529142984,15.005118275573203,1.0931184679474675,-0.4578218339538021,2.0275212266612854,0.9864290636223174,-0.78456354354403,1.840872330799272
2018-05-30,12.34245253096865,4.022576907571999,7.12929373417295,15.10566622852858,-2.5623089496076945,16.632413729801733,1.2019744499482052,-0.6252307432039907,2.1942569014935396,1.0955280592747698,-0.9518396693146987,2.0099736368438705
2018-05-31,12.362364783569497,4.022359150204573,7.163991802359547,14.38681120266243,-2.655231925396462,15.904023898651864,1.149532163894536,-0.6489847701007252,2.0964743877323095,1.0429619129140886,-0.9765190027487072,1.912574077117364
2018-06-01,12.381390821217662,4.038154168956171,7.1966518739981,14.696302597435572,-2.9641320264493065,16.21762034949319,1.1697888644020775,-0.7249870868743242,2.1248495499388276,1.0630875147322236,-1.0521442621922148,1.9412765309093658
2018-06-04,12.384712324188344,4.027103969244126,7.202307525258426,14.842815668177511,-3.72931581256597,16.366076751714644,1.1798217858619167,-0.9236483578543466,2.1409725625701412,1.0728568338825721,-1.2526019108671465,1.9570412107930908
2018-06-05,12.384336160774234,4.033241038370789,7.201568766844013,15.079048085516078,-3.321128221827596,16.605442526990654,1.1964562431772114,-0.8172925157508377,2.1697363741306126,1.089182036125551,-1.1466851379296772,1.98525992399592
2018-06-06,12.401522316772677,4.038336342076326,7.230600379361901,16.330759389186646,-4.014304460737572,17.873756376546268,1.2822542913124424,-0.9943689736717152,2.311024495869624,1.1748273236705042,-1.3242716424399459,2.126771755193021
2018-06-07,12.401580396132326,4.0585823246244495,7.230794738130456,16.083658409412305,-3.428015196012113,17.623377879549707,1.265092056127921,-0.8391899179193271,2.281537621672962,1.157373770104289,-1.1683385903881716,2.096789328762486
2018-06-08,12.40410502132921,4.057898659749558,7.235000042733948,16.40656788807391,-3.408107732843535,17.950570390105902,1.287268198921443,-0.8342593324543509,2.3186730087095495,1.1792816744343957,-1.1643504221880565,2.1335346282376793
2018-06-11,12.402965593257546,4.058003260380779,7.232937179445656,16.692414883486318,-3.4130714411938157,18.2402088251602,1.3071618785092036,-0.835502996067923,2.3532449914535034,1.198881323338997,-1.1664539377063676,2.167566619462192
2018-06-12,12.402950942914785,4.058256261592489,7.232819324287652,16.93559175302508,-3.4521163791128684,18.486611163002344,1.323958409470992,-0.8454101444353219,2.382083640930134,1.2153849773209386,-1.1772351613534433,2.1959002327342403
2018-06-13,12.40427221524779,4.059275762879333,7.2354790378931595,15.904787902769456,-3.6022437591613277,17.442134856348403,1.2524052967659964,-0.88351828465888,2.258781419498559,1.1435516714301899,-1.2161515126424298,2.0721662702858388
2018-06-14,12.40520428851588,4.037085360077619,7.2369003096613,16.365149013536385,-3.8002243385855006,17.908602140673825,1.2842948982288762,-0.9395132565498433,2.313162991058551,1.1751615540687494,-1.2748595047077607,2.12609098908722
2018-06-15,12.40328428243005,4.0349128109864445,7.233557540341525,16.498944950343763,-3.5546583416355526,18.044172730449336,1.2937451801996114,-0.8768661248927246,2.330095330285359,1.1843085998915628,-1.2132731502841512,2.1424458910035615
2018-06-18,12.406911900552094,4.034803087412593,7.239893988758286,16.189975247378975,-3.5610521859565036,17.73110489107268,1.2719849850634921,-0.8785339655617438,2.291414081660312,1.162293184280397,-1.215833327896053,2.1034366733388703
2018-06-19,12.391550825066838,4.035648794578352,7.214072731245332,14.809907617513085,-3.0353450030048967,16.332732212684654,1.1769252010478801,-0.7436501285708433,2.133623877464084,1.0668050438846441,-1.081776559737448,1.944471428467769
2018-06-20,12.371405175262016,4.0389047378708325,7.179038344228362,15.776834200296651,-3.590916616180151,17.312483991590465,1.24647147266422,-0.8852682068091727,2.260580350269701,1.1358849149989112,-1.224001403209401,2.0700101030840288
2018-06-21,12.389983527605834,4.048550773692659,7.211267504946465,15.100271791299313,-3.326327094095205,16.626947741415464,1.1974568219401147,-0.8153769095502837,2.1694743226744517,1.0867407875820883,-1.154206757221086,1.979248423968455
2018-06-22,12.389993668034444,4.047288217061467,7.211179634894152,15.371851262005155,-3.3971001905691023,16.90212940905822,1.2164884101373257,-0.8337362851501178,2.202201843517467,1.105472365039416,-1.1735905337343713,2.0114580033338885
2018-06-25,12.473313497121561,4.049879297944392,7.354096113695445,13.581300532260965,-3.2916235127378957,15.087829033079391,1.083726198012716,-0.8062350811953647,1.948009079353499,0.9731590347766914,-1.1467733511211775,1.7604756465279483
2018-06-26,12.474400613867525,4.049200738370291,7.355857285403274,13.79540998153621,-3.325017968845001,15.304778403944773,1.098748053072775,-0.8149051833089554,1.9731775932629185,0.9878851382071637,-1.1564413289857753,1.785171170680604
2018-06-27,12.476727440716921,4.039757065775696,7.359817114487099,13.75718385419409,-2.477482847814816,15.266045249917104,1.095872221734536,-0.6008617625504371,1.9675880775611698,0.9847469153737493,-0.9440705586871615,1.7792029400418492
2018-06-28,12.46137981565628,4.039844286969531,7.333889721690618,13.447044876226544,-2.4814833929751368,14.951792626417259,1.0751502657811172,-0.601863272369937,1.9370410173809194,0.963603088259958,-0.9459437981810759,1.7475056140403886
2018-06-29,12.428929414089508,4.023956625083732,7.278121316590385,14.724359103831052,-2.1928271275947875,16.24604899396347,1.1677635288506696,-0.530954060324167,2.1052465592414578,1.055645110710497,-0.8772579683725257,1.9137806789040293
2018-07-02,12.428585277148299,4.018044867734159,7.277556030328998,14.666331860628002,-2.0305786973745743,16.1872520844925,1.1637194434717304,-0.49054658718868427,2.098448389168134,1.0513099262943062,-0.8382508354467492,1.9064758005160718
2018-07-03,12.436054458452475,4.010282565401843,7.290580561319484,13.951281212764744,-1.4192981109839464,15.462717092150768,1.1127659463680482,-0.3364799888325174,2.008976812260121,1.0001262296709175,-0.6857804753157718,1.8168393495096022
2018-07-05,12.461284383010353,4.009490010243366,7.333235161072267,14.72584375426833,-1.4841189207817629,16.24755333662291,1.1651560034291497,-0.3529584917709617,2.0901456669121723,1.0524609269152227,-0.7032088711003563,1.8986441854841831
2018-07-06,12.448296243783261,4.006355520338068,7.310380829589033,16.728598637525582,-1.2113590234007932,18.276872516095,1.3053487093995322,-0.2842574840409302,2.3333335459166786,1.1922501059388444,-0.6356703612780485,2.1407464627734383
2018-07-09,12.462385416156089,4.011061685671142,7.3342360243291145,17.020521063940542,-1.3032901218172466,18.572666965926963,1.3240674273861786,-0.30708716274209236,2.3600587609544394,1.2108078803864144,-0.6589850484845635,2.1676073424170306
2018-07-10,12.465548351820587,4.009353096484826,7.33950163085306,17.307212183198995,-1.5108766529663753,18.86316072118335,1.3434053403451325,-0.35974674899537135,2.3917800548518544,1.2298810238276103,-0.7127071449997233,2.1989682090573495
2018-07-11,12.487281244461531,4.012547791223428,7.376617735968752,16.594807297796386,-1.4388794696327367,18.141306584372696,1.2924710623316678,-0.3412179806573866,2.2974809932317286,1.1788624496950628,-0.694774566547626,2.1051621353805334
2018-07-12,12.493585999465473,4.001523078737628,7.387239305726648,16.717529913381245,-1.7645731391856767,18.265656977744893,1.3003068650054292,-0.4249801948043354,2.3085329072095013,1.1864681346701225,-0.7804083504162223,2.1160044255057113
2018-07-13,12.493158906030748,4.004055274587906,7.386553519101685,16.619822248890447,-1.4996317990482066,18.16665333072358,1.2936392510671773,-0.35742430394074987,2.297394864037403,1.1795059937806327,-0.7135345027167745,2.104356945059853
2018-07-16,12.487635906929684,4.004515676182083,7.377433959096533,16.019898737618156,-1.8014465308713645,17.558772507254172,1.252829303241753,-0.43400726915375476,2.230188121059247,1.1383500369994761,-0.7909981043323507,2.0364113412666844
2018-07-17,12.492912758616525,4.0027445616995045,7.386181419622005,16.501679065912622,-1.9787714185430572,18.046943110993176,1.2855439278738157,-0.47936796014066324,2.283775142666454,1.1708096696482955,-0.8374635259060237,2.0897147754748024
2018-07-18,12.49347096667581,3.985723455987052,7.387078898396574,16.626216526908834,-2.412569107287965,18.173132421664583,1.2940492144263709,-0.5928565579926004,2.2979794734060457,1.1790278663780547,-0.953397345194225,2.1034484697231868
2018-07-19,12.492631241932742,3.9957531233596444,7.386053964554041,15.574126474258021,-2.145495514078377,17.107087575026526,1.2215445145999317,-0.522876665186589,2.175518163105329,1.1062413052651245,-0.8833695261719539,1.9804965071380352
